t,variable,AS,FC,base
4,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
4,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
4,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
4,h_Q_2,98,98,98
4,h_Q_3,96.04,96.04,96.04
4,h_Q_4,94.1192,94.1192,94.1192
4,h_Q_5,92.236816,92.236816,92.236816
4,h_Q_6,90.39207968,90.39207968,90.39207968
4,h_Q_7,88.5842380864,88.5842380864,88.5842380864
4,h_Q_8,86.812553324672,86.812553324672,86.812553324672
4,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
4,h_Q_10,83.374776213015,83.374776213015,83.374776213015
4,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
4,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
4,h_Q_13,78.47167237348,78.47167237348,78.47167237348
4,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
4,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
4,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
4,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
4,P_Q_1,0.3,0.3,0.3
4,P_Q_2,0.296938775510823,0.296938775510823,0.296938775510823
4,P_Q_3,0.293846951526361,0.293846951526361,0.293846951526361
4,P_Q_4,0.29072487918091,0.29072487918091,0.29072487918091
4,P_Q_5,0.287572939513351,0.287572939513351,0.287572939513351
4,P_Q_6,0.284391544190698,0.284391544190698,0.284391544190698
4,P_Q_7,0.281181136218306,0.281181136218306,0.281181136218306
4,P_Q_8,0.277942190634478,0.277942190634478,0.277942190634478
4,P_Q_9,0.274675215187111,0.274675215187111,0.274675215187111
4,P_Q_10,0.271380750989866,0.271380750989866,0.271380750989866
4,P_Q_11,0.268059373155482,0.268059373155482,0.268059373155482
4,P_Q_12,0.264711691408626,0.264711691408626,0.264711691408626
4,P_Q_13,0.261338350642435,0.261338350642435,0.261338350642435
4,P_Q_14,0.257940031684695,0.257940031684695,0.257940031684695
4,P_Q_15,0.254517451058292,0.254517451058292,0.254517451058292
4,P_Q_16,0.251071362531888,0.251071362531888,0.251071362531888
4,P_Q_17,0.247602556878238,0.247602556878238,0.247602556878238
4,L_Q,3.29869427196192,3.30363996315511,3.24847433142102
4,pi_Q,0.3,0.3,0.3
4,beta_NQ_2,0.989795918369411,0.989795918369411,0.989795918369411
4,beta_NQ_3,0.989587671804927,0.989587671804927,0.989587671804927
4,beta_NQ_4,0.989375175310705,0.989375175310705,0.989375175310705
4,beta_NQ_5,0.989158342153449,0.989158342153449,0.989158342153449
4,beta_NQ_6,0.988937083829804,0.988937083829804,0.988937083829804
4,beta_NQ_7,0.988711310030232,0.988711310030232,0.988711310030232
4,beta_NQ_8,0.988480928602147,0.988480928602147,0.988480928602147
4,beta_NQ_9,0.988245845512302,0.988245845512302,0.988245845512302
4,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
4,beta_NQ_11,0.987761188579999,0.987761188579999,0.987761188579999
4,beta_NQ_12,0.987511416939282,0.987511416939282,0.987511416939282
4,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
4,beta_NQ_14,0.986996478131181,0.986996478131181,0.986996478131181
4,beta_NQ_15,0.986731099457306,0.986731099457306,0.986731099457306
4,beta_NQ_16,0.986460305522961,0.986460305522961,0.986460305522961
4,beta_NQ_17,0.986183985227668,0.986183985227668,0.986183985227668
4,h_NQ_2,98,98,98
4,h_NQ_3,96.04,96.04,96.04
4,h_NQ_4,94.1192,94.1192,94.1192
4,h_NQ_5,92.236816,92.236816,92.236816
4,h_NQ_6,90.39207968,90.39207968,90.39207968
4,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
4,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
4,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
4,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
4,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
4,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
4,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
4,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
4,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
4,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
4,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
4,P_NQ_1,0.7,0.7,0.7
4,P_NQ_2,0.692857142858587,0.692857142858587,0.692857142858587
4,P_NQ_3,0.685642886894843,0.685642886894843,0.685642886894843
4,P_NQ_4,0.678358051422124,0.678358051422124,0.678358051422124
4,P_NQ_5,0.671003525531152,0.671003525531152,0.671003525531152
4,P_NQ_6,0.663580269778295,0.663580269778295,0.663580269778295
4,P_NQ_7,0.656089317842713,0.656089317842713,0.656089317842713
4,P_NQ_8,0.648531778147114,0.648531778147114,0.648531778147114
4,P_NQ_9,0.640908835436592,0.640908835436592,0.640908835436592
4,P_NQ_10,0.633221752309686,0.633221752309686,0.633221752309686
4,P_NQ_11,0.625471870696125,0.625471870696125,0.625471870696125
4,P_NQ_12,0.617660613286794,0.617660613286794,0.617660613286794
4,P_NQ_13,0.609789484832349,0.609789484832349,0.609789484832349
4,P_NQ_14,0.601860073930956,0.601860073930956,0.601860073930956
4,P_NQ_15,0.593874052469348,0.593874052469348,0.593874052469348
4,P_NQ_16,0.585833179241072,0.585833179241072,0.585833179241072
4,P_NQ_17,0.577739299382555,0.577739299382555,0.577739299382555
4,L_NQ,5.84213178034867,5.80985609807645,5.72270562535001
4,pi_NQ,0.7,0.7,0.7
4,y,5.7344418029018,5.72677646316145,5.66297734099313
4,nbar,12.1215675243505,12.0984268209995,11.9063410875403
4,Ptot,15.5463173343719,15.5463173343719,15.5463173343719
4,Pret,6.92207189449841,6.92207189449841,6.92207189449841
4,H,797.736164321399,797.736164321399,797.736164321399
4,cCheck,0,0,0
4,A,1,1,1
4,A_Q,2,2,2
4,xpop,1,1,1
4,h_Q_1,100,100,100
4,mig_Q_2,0,0,0
4,med_Q_2,0,0,0
4,mig_Q_3,0,0,0
4,med_Q_3,0,0,0
4,mig_Q_4,0,0,0
4,med_Q_4,0,0,0
4,mig_Q_5,0,0,0
4,med_Q_5,0,0,0
4,mig_Q_6,0,0,0
4,med_Q_6,0,0,0
4,mig_Q_7,0,0,0
4,med_Q_7,0,0,0
4,mig_Q_8,0,0,0
4,med_Q_8,0,0,0
4,mig_Q_9,0,0,0
4,med_Q_9,0,0,0
4,mig_Q_10,0,0,0
4,med_Q_10,0,0,0
4,mig_Q_11,0,0,0
4,med_Q_11,0,0,0
4,mig_Q_12,0,0,0
4,med_Q_12,0,0,0
4,mig_Q_13,0,0,0
4,med_Q_13,0,0,0
4,mig_Q_14,0,0,0
4,med_Q_14,0,0,0
4,mig_Q_15,0,0,0
4,med_Q_15,0,0,0
4,mig_Q_16,0,0,0
4,med_Q_16,0,0,0
4,mig_Q_17,0,0,0
4,med_Q_17,0,0,0
4,h_NQ_1,100,100,100
4,mig_NQ_2,0,0,0
4,med_NQ_2,0,0,0
4,mig_NQ_3,0,0,0
4,med_NQ_3,0,0,0
4,mig_NQ_4,0,0,0
4,med_NQ_4,0,0,0
4,mig_NQ_5,0,0,0
4,med_NQ_5,0,0,0
4,mig_NQ_6,0,0,0
4,med_NQ_6,0,0,0
4,mig_NQ_7,0,0,0
4,med_NQ_7,0,0,0
4,mig_NQ_8,0,0,0
4,med_NQ_8,0,0,0
4,mig_NQ_9,0,0,0
4,med_NQ_9,0,0,0
4,mig_NQ_10,0,0,0
4,med_NQ_10,0,0,0
4,mig_NQ_11,0,0,0
4,med_NQ_11,0,0,0
4,mig_NQ_12,0,0,0
4,med_NQ_12,0,0,0
4,mig_NQ_13,0,0,0
4,med_NQ_13,0,0,0
4,mig_NQ_14,0,0,0
4,med_NQ_14,0,0,0
4,mig_NQ_15,0,0,0
4,med_NQ_15,0,0,0
4,mig_NQ_16,0,0,0
4,med_NQ_16,0,0,0
4,mig_NQ_17,0,0,0
4,med_NQ_17,0,0,0
5,beta_Q_2,0.989795918369411,0.989795918369411,0.989795918369411
5,beta_Q_3,0.989587671804927,0.989587671804927,0.989587671804927
5,beta_Q_4,0.989375175310705,0.989375175310705,0.989375175310705
5,beta_Q_5,0.989158342153449,0.989158342153449,0.989158342153449
5,beta_Q_6,0.988937083829804,0.988937083829804,0.988937083829804
5,beta_Q_7,0.988711310030232,0.988711310030232,0.988711310030232
5,beta_Q_8,0.988480928602147,0.988480928602147,0.988480928602147
5,beta_Q_9,0.988245845512302,0.988245845512302,0.988245845512302
5,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
5,beta_Q_11,0.987761188579999,0.987761188579999,0.987761188579999
5,beta_Q_12,0.987511416939282,0.987511416939282,0.987511416939282
5,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
5,beta_Q_14,0.986996478131181,0.986996478131181,0.986996478131181
5,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
5,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
5,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
5,h_Q_2,98,98,98
5,h_Q_3,96.04,96.04,96.04
5,h_Q_4,94.1192,94.1192,94.1192
5,h_Q_5,92.236816,92.236816,92.236816
5,h_Q_6,90.39207968,90.39207968,90.39207968
5,h_Q_7,88.5842380864,88.5842380864,88.5842380864
5,h_Q_8,86.812553324672,86.812553324672,86.812553324672
5,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
5,h_Q_10,83.374776213015,83.374776213015,83.374776213015
5,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
5,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
5,h_Q_13,78.47167237348,78.47167237348,78.47167237348
5,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
5,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
5,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
5,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
5,P_Q_1,0.3,0.3,0.3
5,P_Q_2,0.296938775510823,0.296938775510823,0.296938775510823
5,P_Q_3,0.293846951526361,0.293846951526361,0.293846951526361
5,P_Q_4,0.29072487918091,0.29072487918091,0.29072487918091
5,P_Q_5,0.287572939513351,0.287572939513351,0.287572939513351
5,P_Q_6,0.284391544190698,0.284391544190698,0.284391544190698
5,P_Q_7,0.281181136218306,0.281181136218306,0.281181136218306
5,P_Q_8,0.277942190634478,0.277942190634478,0.277942190634478
5,P_Q_9,0.274675215187111,0.274675215187111,0.274675215187111
5,P_Q_10,0.271380750989866,0.271380750989866,0.271380750989866
5,P_Q_11,0.268059373155482,0.268059373155482,0.268059373155482
5,P_Q_12,0.264711691408626,0.264711691408626,0.264711691408626
5,P_Q_13,0.261338350642435,0.261338350642435,0.261338350642435
5,P_Q_14,0.257940031684695,0.257940031684695,0.257940031684695
5,P_Q_15,0.254517451058292,0.254517451058292,0.254517451058292
5,P_Q_16,0.251071362531888,0.251071362531888,0.251071362531888
5,P_Q_17,0.247602556878238,0.247602556878238,0.247602556878238
5,L_Q,3.29869427196192,3.30363996315511,3.24847433142102
5,pi_Q,0.3,0.3,0.3
5,beta_NQ_2,0.989795918369411,0.989795918369411,0.989795918369411
5,beta_NQ_3,0.989587671804927,0.989587671804927,0.989587671804927
5,beta_NQ_4,0.989375175310705,0.989375175310705,0.989375175310705
5,beta_NQ_5,0.989158342153449,0.989158342153449,0.989158342153449
5,beta_NQ_6,0.988937083829804,0.988937083829804,0.988937083829804
5,beta_NQ_7,0.988711310030232,0.988711310030232,0.988711310030232
5,beta_NQ_8,0.988480928602147,0.988480928602147,0.988480928602147
5,beta_NQ_9,0.988245845512302,0.988245845512302,0.988245845512302
5,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
5,beta_NQ_11,0.987761188579999,0.987761188579999,0.987761188579999
5,beta_NQ_12,0.987511416939282,0.987511416939282,0.987511416939282
5,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
5,beta_NQ_14,0.986996478131181,0.986996478131181,0.986996478131181
5,beta_NQ_15,0.986731099457306,0.986731099457306,0.986731099457306
5,beta_NQ_16,0.986460305522961,0.986460305522961,0.986460305522961
5,beta_NQ_17,0.986183985227668,0.986183985227668,0.986183985227668
5,h_NQ_2,98,98,98
5,h_NQ_3,96.04,96.04,96.04
5,h_NQ_4,94.1192,94.1192,94.1192
5,h_NQ_5,92.236816,92.236816,92.236816
5,h_NQ_6,90.39207968,90.39207968,90.39207968
5,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
5,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
5,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
5,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
5,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
5,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
5,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
5,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
5,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
5,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
5,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
5,P_NQ_1,0.7,0.7,0.7
5,P_NQ_2,0.692857142858587,0.692857142858587,0.692857142858587
5,P_NQ_3,0.685642886894843,0.685642886894843,0.685642886894843
5,P_NQ_4,0.678358051422124,0.678358051422124,0.678358051422124
5,P_NQ_5,0.671003525531152,0.671003525531152,0.671003525531152
5,P_NQ_6,0.663580269778295,0.663580269778295,0.663580269778295
5,P_NQ_7,0.656089317842713,0.656089317842713,0.656089317842713
5,P_NQ_8,0.648531778147114,0.648531778147114,0.648531778147114
5,P_NQ_9,0.640908835436592,0.640908835436592,0.640908835436592
5,P_NQ_10,0.633221752309686,0.633221752309686,0.633221752309686
5,P_NQ_11,0.625471870696125,0.625471870696125,0.625471870696125
5,P_NQ_12,0.617660613286794,0.617660613286794,0.617660613286794
5,P_NQ_13,0.609789484832349,0.609789484832349,0.609789484832349
5,P_NQ_14,0.601860073930956,0.601860073930956,0.601860073930956
5,P_NQ_15,0.593874052469348,0.593874052469348,0.593874052469348
5,P_NQ_16,0.585833179241072,0.585833179241072,0.585833179241072
5,P_NQ_17,0.577739299382555,0.577739299382555,0.577739299382555
5,L_NQ,5.84213178034867,5.80985609807645,5.72270562535001
5,pi_NQ,0.7,0.7,0.7
5,y,5.7344418029018,5.72677646316145,5.66297734099313
5,nbar,12.1215675243505,12.0984268209995,11.9063410875403
5,Ptot,15.5463173343719,15.5463173343719,15.5463173343719
5,Pret,6.92207189449841,6.92207189449841,6.92207189449841
5,H,797.736164321399,797.736164321399,797.736164321399
5,cCheck,0,0,0
5,A,1,1,1
5,A_Q,2,2,2
5,xpop,1,1,1
5,h_Q_1,100,100,100
5,mig_Q_2,0,0,0
5,med_Q_2,0,0,0
5,mig_Q_3,0,0,0
5,med_Q_3,0,0,0
5,mig_Q_4,0,0,0
5,med_Q_4,0,0,0
5,mig_Q_5,0,0,0
5,med_Q_5,0,0,0
5,mig_Q_6,0,0,0
5,med_Q_6,0,0,0
5,mig_Q_7,0,0,0
5,med_Q_7,0,0,0
5,mig_Q_8,0,0,0
5,med_Q_8,0,0,0
5,mig_Q_9,0,0,0
5,med_Q_9,0,0,0
5,mig_Q_10,0,0,0
5,med_Q_10,0,0,0
5,mig_Q_11,0,0,0
5,med_Q_11,0,0,0
5,mig_Q_12,0,0,0
5,med_Q_12,0,0,0
5,mig_Q_13,0,0,0
5,med_Q_13,0,0,0
5,mig_Q_14,0,0,0
5,med_Q_14,0,0,0
5,mig_Q_15,0,0,0
5,med_Q_15,0,0,0
5,mig_Q_16,0,0,0
5,med_Q_16,0,0,0
5,mig_Q_17,0,0,0
5,med_Q_17,0,0,0
5,h_NQ_1,100,100,100
5,mig_NQ_2,0,0,0
5,med_NQ_2,0,0,0
5,mig_NQ_3,0,0,0
5,med_NQ_3,0,0,0
5,mig_NQ_4,0,0,0
5,med_NQ_4,0,0,0
5,mig_NQ_5,0,0,0
5,med_NQ_5,0,0,0
5,mig_NQ_6,0,0,0
5,med_NQ_6,0,0,0
5,mig_NQ_7,0,0,0
5,med_NQ_7,0,0,0
5,mig_NQ_8,0,0,0
5,med_NQ_8,0,0,0
5,mig_NQ_9,0,0,0
5,med_NQ_9,0,0,0
5,mig_NQ_10,0,0,0
5,med_NQ_10,0,0,0
5,mig_NQ_11,0,0,0
5,med_NQ_11,0,0,0
5,mig_NQ_12,0,0,0
5,med_NQ_12,0,0,0
5,mig_NQ_13,0,0,0
5,med_NQ_13,0,0,0
5,mig_NQ_14,0,0,0
5,med_NQ_14,0,0,0
5,mig_NQ_15,0,0,0
5,med_NQ_15,0,0,0
5,mig_NQ_16,0,0,0
5,med_NQ_16,0,0,0
5,mig_NQ_17,0,0,0
5,med_NQ_17,0,0,0
6,beta_Q_2,0.989795918369411,0.989795918369411,0.989795918369411
6,beta_Q_3,0.989587671804927,0.989587671804927,0.989587671804927
6,beta_Q_4,0.989375175310705,0.989375175310705,0.989375175310705
6,beta_Q_5,0.989158342153449,0.989158342153449,0.989158342153449
6,beta_Q_6,0.988937083829804,0.988937083829804,0.988937083829804
6,beta_Q_7,0.988711310030232,0.988711310030232,0.988711310030232
6,beta_Q_8,0.988480928602147,0.988480928602147,0.988480928602147
6,beta_Q_9,0.988245845512302,0.988245845512302,0.988245845512302
6,beta_Q_10,0.988005964808288,0.988005964808288,0.988005964808288
6,beta_Q_11,0.987761188579999,0.987761188579999,0.987761188579999
6,beta_Q_12,0.987511416939282,0.987511416939282,0.987511416939282
6,beta_Q_13,0.987256547875766,0.987256547875766,0.987256547875766
6,beta_Q_14,0.986996478131181,0.986996478131181,0.986996478131181
6,beta_Q_15,0.986731099457306,0.986731099457306,0.986731099457306
6,beta_Q_16,0.986460305522961,0.986460305522961,0.986460305522961
6,beta_Q_17,0.986183985227668,0.986183985227668,0.986183985227668
6,h_Q_2,98,98,98
6,h_Q_3,96.04,96.04,96.04
6,h_Q_4,94.1192,94.1192,94.1192
6,h_Q_5,92.236816,92.236816,92.236816
6,h_Q_6,90.39207968,90.39207968,90.39207968
6,h_Q_7,88.5842380864,88.5842380864,88.5842380864
6,h_Q_8,86.812553324672,86.812553324672,86.812553324672
6,h_Q_9,85.0763022581786,85.0763022581786,85.0763022581786
6,h_Q_10,83.374776213015,83.374776213015,83.374776213015
6,h_Q_11,81.7072806887547,81.7072806887547,81.7072806887547
6,h_Q_12,80.0731350749796,80.0731350749796,80.0731350749796
6,h_Q_13,78.47167237348,78.47167237348,78.47167237348
6,h_Q_14,76.9022389260104,76.9022389260104,76.9022389260104
6,h_Q_15,75.3641941474902,75.3641941474902,75.3641941474902
6,h_Q_16,73.8569102645404,73.8569102645404,73.8569102645404
6,h_Q_17,72.3797720592496,72.3797720592496,72.3797720592496
6,P_Q_1,0.3,0.3,0.3
6,P_Q_2,0.296938775510823,0.296938775510823,0.296938775510823
6,P_Q_3,0.293846951526361,0.293846951526361,0.293846951526361
6,P_Q_4,0.29072487918091,0.29072487918091,0.29072487918091
6,P_Q_5,0.287572939513351,0.287572939513351,0.287572939513351
6,P_Q_6,0.284391544190698,0.284391544190698,0.284391544190698
6,P_Q_7,0.281181136218306,0.281181136218306,0.281181136218306
6,P_Q_8,0.277942190634478,0.277942190634478,0.277942190634478
6,P_Q_9,0.274675215187111,0.274675215187111,0.274675215187111
6,P_Q_10,0.271380750989866,0.271380750989866,0.271380750989866
6,P_Q_11,0.268059373155482,0.268059373155482,0.268059373155482
6,P_Q_12,0.264711691408626,0.264711691408626,0.264711691408626
6,P_Q_13,0.261338350642435,0.261338350642435,0.261338350642435
6,P_Q_14,0.257940031684695,0.257940031684695,0.257940031684695
6,P_Q_15,0.254517451058292,0.254517451058292,0.254517451058292
6,P_Q_16,0.251071362531888,0.251071362531888,0.251071362531888
6,P_Q_17,0.247602556878238,0.247602556878238,0.247602556878238
6,L_Q,3.29869427196192,3.30363996315511,3.24847433142102
6,pi_Q,0.3,0.3,0.3
6,beta_NQ_2,0.989795918369411,0.989795918369411,0.989795918369411
6,beta_NQ_3,0.989587671804927,0.989587671804927,0.989587671804927
6,beta_NQ_4,0.989375175310705,0.989375175310705,0.989375175310705
6,beta_NQ_5,0.989158342153449,0.989158342153449,0.989158342153449
6,beta_NQ_6,0.988937083829804,0.988937083829804,0.988937083829804
6,beta_NQ_7,0.988711310030232,0.988711310030232,0.988711310030232
6,beta_NQ_8,0.988480928602147,0.988480928602147,0.988480928602147
6,beta_NQ_9,0.988245845512302,0.988245845512302,0.988245845512302
6,beta_NQ_10,0.988005964808288,0.988005964808288,0.988005964808288
6,beta_NQ_11,0.987761188579999,0.987761188579999,0.987761188579999
6,beta_NQ_12,0.987511416939282,0.987511416939282,0.987511416939282
6,beta_NQ_13,0.987256547875766,0.987256547875766,0.987256547875766
6,beta_NQ_14,0.986996478131181,0.986996478131181,0.986996478131181
6,beta_NQ_15,0.986731099457306,0.986731099457306,0.986731099457306
6,beta_NQ_16,0.986460305522961,0.986460305522961,0.986460305522961
6,beta_NQ_17,0.986183985227668,0.986183985227668,0.986183985227668
6,h_NQ_2,98,98,98
6,h_NQ_3,96.04,96.04,96.04
6,h_NQ_4,94.1192,94.1192,94.1192
6,h_NQ_5,92.236816,92.236816,92.236816
6,h_NQ_6,90.39207968,90.39207968,90.39207968
6,h_NQ_7,88.5842380864,88.5842380864,88.5842380864
6,h_NQ_8,86.812553324672,86.812553324672,86.812553324672
6,h_NQ_9,85.0763022581786,85.0763022581786,85.0763022581786
6,h_NQ_10,83.374776213015,83.374776213015,83.374776213015
6,h_NQ_11,81.7072806887547,81.7072806887547,81.7072806887547
6,h_NQ_12,80.0731350749796,80.0731350749796,80.0731350749796
6,h_NQ_13,78.47167237348,78.47167237348,78.47167237348
6,h_NQ_14,76.9022389260104,76.9022389260104,76.9022389260104
6,h_NQ_15,75.3641941474902,75.3641941474902,75.3641941474902
6,h_NQ_16,73.8569102645404,73.8569102645404,73.8569102645404
6,h_NQ_17,72.3797720592496,72.3797720592496,72.3797720592496
6,P_NQ_1,0.7,0.7,0.7
6,P_NQ_2,0.692857142858587,0.692857142858587,0.692857142858587
6,P_NQ_3,0.685642886894843,0.685642886894843,0.685642886894843
6,P_NQ_4,0.678358051422124,0.678358051422124,0.678358051422124
6,P_NQ_5,0.671003525531152,0.671003525531152,0.671003525531152
6,P_NQ_6,0.663580269778295,0.663580269778295,0.663580269778295
6,P_NQ_7,0.656089317842713,0.656089317842713,0.656089317842713
6,P_NQ_8,0.648531778147114,0.648531778147114,0.648531778147114
6,P_NQ_9,0.640908835436592,0.640908835436592,0.640908835436592
6,P_NQ_10,0.633221752309686,0.633221752309686,0.633221752309686
6,P_NQ_11,0.625471870696125,0.625471870696125,0.625471870696125
6,P_NQ_12,0.617660613286794,0.617660613286794,0.617660613286794
6,P_NQ_13,0.609789484832349,0.609789484832349,0.609789484832349
6,P_NQ_14,0.601860073930956,0.601860073930956,0.601860073930956
6,P_NQ_15,0.593874052469348,0.593874052469348,0.593874052469348
6,P_NQ_16,0.585833179241072,0.585833179241072,0.585833179241072
6,P_NQ_17,0.577739299382555,0.577739299382555,0.577739299382555
6,L_NQ,5.84213178034867,5.80985609807645,5.72270562535001
6,pi_NQ,0.7,0.7,0.7
6,y,5.7344418029018,5.72677646316145,5.66297734099313
6,nbar,12.1215675243505,12.0984268209995,11.9063410875403
6,Ptot,15.5463173343719,15.5463173343719,15.5463173343719
6,Pret,6.92207189449841,6.92207189449841,6.92207189449841
6,H,797.736164321399,797.736164321399,797.736164321399
6,cCheck,0,0,0
6,A,1,1,1
6,A_Q,2,2,2
6,xpop,1,1,1
6,h_Q_1,100,100,100
6,mig_Q_2,0,0,0
6,med_Q_2,0,0,0
6,mig_Q_3,0,0,0
6,med_Q_3,0,0,0
6,mig_Q_4,0,0,0
6,med_Q_4,0,0,0
6,mig_Q_5,0,0,0
6,med_Q_5,0,0,0
6,mig_Q_6,0,0,0
6,med_Q_6,0,0,0
6,mig_Q_7,0,0,0
6,med_Q_7,0,0,0
6,mig_Q_8,0,0,0
6,med_Q_8,0,0,0
6,mig_Q_9,0,0,0
6,med_Q_9,0,0,0
6,mig_Q_10,0,0,0
6,med_Q_10,0,0,0
6,mig_Q_11,0,0,0
6,med_Q_11,0,0,0
6,mig_Q_12,0,0,0
6,med_Q_12,0,0,0
6,mig_Q_13,0,0,0
6,med_Q_13,0,0,0
6,mig_Q_14,0,0,0
6,med_Q_14,0,0,0
6,mig_Q_15,0,0,0
6,med_Q_15,0,0,0
6,mig_Q_16,0,0,0
6,med_Q_16,0,0,0
6,mig_Q_17,0,0,0
6,med_Q_17,0,0,0
6,h_NQ_1,100,100,100
6,mig_NQ_2,0,0,0
6,med_NQ_2,0,0,0
6,mig_NQ_3,0,0,0
6,med_NQ_3,0,0,0
6,mig_NQ_4,0,0,0
6,med_NQ_4,0,0,0
6,mig_NQ_5,0,0,0
6,med_NQ_5,0,0,0
6,mig_NQ_6,0,0,0
6,med_NQ_6,0,0,0
6,mig_NQ_7,0,0,0
6,med_NQ_7,0,0,0
